Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
393,7.392353538,0.415356688,0.001333834,,3212.110882,681.8608668,2233.500501
394,7.057577721,0.26415521,-0.000122975,,2122.004956,750.8328624,1322.288698
395,7.238724192,0.192435054,0.000442795,,2627.694313,955.0871945,2576.766596
396,7.300423489,0.361372926,0.001174873,,2841.671544,764.2253933,2342.515087
397,6.831346965,0.404692208,0.000928214,,1962.457235,409.2476045,1935.962882
398,6.610019779,0.166010529,-0.000166914,,1172.540014,517.6218682,947.2222429
399,7.0555306,0.347613602,0.001051388,,2133.014691,600.1516737,1845.868182
400,6.569410597,0.220481296,-0.000374974,,1194.818082,428.8601983,534.6822621
401,7.025347456,0.259453736,-0.000580527,,2002.609388,712.8265036,993.4550696
402,7.619346014,0.377133241,0.001100323,,4228.298594,985.6400341,4149.908371
403,6.655246887,0.458381903,-0.001408048,,1603.810969,290.4737516,383.0199354
404,7.800778129,0.285496957,0.000193314,,4209.913761,977.2856258,2342.515087
405,6.603878414,0.300830188,0.000425345,,1293.188098,342.2620241,616.8574362
406,7.037582579,0.329904435,0.00095594,,2281.524718,658.4875913,2129.55917
407,7.435771562,0.185550803,-0.000118538,,2446.068839,955.0871945,1678.061984
408,7.420775205,0.320367075,0.000818928,,2990.333268,912.9992188,1525.510894
409,7.063290619,0.219516118,0.000478542,,1942.382043,703.6733105,1322.288698
410,7.040677065,0.254127692,0.000524621,,2225.878491,755.8713543,2129.55917
411,7.877045316,0.513033194,0.001539885,,6366.886399,792.0311331,5021.389129
412,7.102090717,0.222646719,-0.000382769,,1965.535309,786.772881,1041.944467
413,7.078620228,0.146419441,0.000190993,,1679.411529,892.2489497,1260.752805
414,7.583354757,0.439450136,0.001090206,,3959.803926,832.1159222,1935.962882
415,6.85772151,0.100843608,3.53E-05,,1267.0542,740.6460982,782.8283
416,7.499327551,0.240852992,0.000637068,,2865.808826,977.2856258,2129.55917
417,7.12094328,0.401021193,0.001185961,,2967.732446,764.2253933,2834.443256
418,6.891903682,0.236177624,0.000302355,,1481.932754,578.1362831,1092.800577
419,7.81344172,0.465323401,0.001449526,,5857.310221,980.6188578,4149.908371
420,7.274858271,0.313812323,0.000849876,,3013.43212,912.9745317,2342.515087
421,6.475242996,0.240813903,-0.000581919,,1110.370715,376.8572394,646.9655372
422,7.198781514,0.216087195,0.000282698,,2056.338315,835.6481127,1041.944467
423,7.318799977,0.232076697,0.000594265,,2308.720577,903.696237,1599.969324
424,7.288521618,0.209532576,0.000281595,,2629.558708,911.4215602,2129.55917
