Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
92,8.175408049,0.553126838,0.001000475,,9068.603426,816.2062919,3111.40461
93,7.799785013,0.379360652,0.001079855,,8638.63395,954.5454545,6669.572105
94,7.624494263,1.039581768,0.003348916,,16475.3832,446.8617195,15726.50215
95,8.230347084,0.503782947,0.001585868,,9205.237017,871.71748,4555.407489
96,8.25424604,0.778065667,0.002489765,,16794.26396,1000,11815.55383
97,7.208976156,0.578799122,0.001593204,,3777.164683,377.7732929,1199.581168
98,6.369561026,0.766580339,0.001126121,,2188.624713,163.3548962,1596.642535
99,8.288713857,0.998309594,0.003321471,,23957.88778,596.081716,20931.97436
100,9.230865934,1.355134977,0.004298504,,135796.7229,954.5454545,128018.0513
101,6.94151732,0.53667471,-0.000681138,,3314.882156,359.9138451,420.4458813
102,5.743998707,0.539472793,-0.001223691,,1102.5,115.1848914,261.0638129
103,7.0209266,0.604957023,0.00160876,,4155.180801,273.091596,819.3300786
104,6.264253275,0.949362591,-0.002891034,,2334.361051,115.3302634,147.3637165
105,7.336183349,0.343220376,-0.000119452,,3764.799578,709.223233,3764.799578
106,6.587412865,0.565992327,-0.001400251,,1831.209276,168.6665253,178.3100969
107,8.720513723,1.033775835,0.003504063,,36998.18264,1000,33711.15402
108,8.171504236,0.712542153,0.002264778,,14708.06483,969.8703102,14296.82013
109,6.04782966,0.605724774,-0.000578876,,1349.788719,148.8526956,901.2630864
110,7.139469232,0.293883071,0.000154065,,2767.851732,663.4379516,991.3893951
111,7.663437183,0.472252188,0.000980178,,4691.342278,438.7877841,1451.493213
112,9.211632511,1.467402617,0.004757203,,106270.0017,909.1236903,25327.68897
113,7.786930993,0.721776791,0.002267767,,10240.61184,580.0625732,3422.545071
114,6.916570999,0.43156255,-0.000992924,,2256.046327,235.7199024,261.0638129
115,6.405671776,0.639774213,-0.003563647,534,1877.174828,95.51366858,95.51366858
116,7.871291451,1.299219233,0.004192743,,37547.49744,490.4155863,27860.45787
117,7.855104907,0.577594376,0.001714342,,8152.9001,781.8340342,7336.529316
118,7.284195978,0.433771148,0.000957605,,4898.120517,627.3987556,991.3893951
119,6.816404856,0.51427679,0.001480961,,3179.06329,337.2494598,1451.493213
120,6.862488899,0.547054746,-0.000463527,,2677.694049,266.7118917,1756.306788
121,8.324705114,0.372058482,0.000824553,,8245.968771,1000,6669.572105
122,8.172646815,0.739017361,0.002308402,,10137.4435,609.7684228,9764.920519
123,6.94018431,0.371623237,0.000332089,,2533.606684,428.5681502,1199.581168
124,9.243529525,1.072178042,0.003513876,,43962.1029,919.4685516,25327.68897
125,7.471959889,0.360340199,0.00043221,,4555.407489,790.8445335,4555.407489
126,6.807835509,0.297260644,0.000284749,,1693.597142,393.600812,1319.539285
127,6.871343891,0.406674264,0.000230533,,2606.48529,432.4775265,1596.642535
128,8.381834093,0.757538697,0.002465184,,20837.1524,657.1800918,19029.0676
129,6.165896216,0.47772396,-0.001409872,,1210.1309,143.8900122,178.3100969
130,6.329065091,0.444109261,-0.001200554,738,1050,99.5046279,99.5046279
131,8.116755631,0.476838317,0.001100668,,9556.408576,1000,6669.572105
132,6.65672936,0.484304007,0.000455342,,3410.848867,316.5252347,1596.642535
133,7.099859806,0.306256054,0.000276511,,2793.200648,650.0205617,819.3300786
134,5.974799782,0.619436608,-0.001845126,,1291.037034,101.914157,162.1000881
135,6.789459021,0.265203904,0.000287262,,1931.937467,474.5609692,1931.937467
136,8.812015304,0.678534879,0.002110229,,21291.03193,956.714876,19029.0676
137,5.713339488,0.673220292,-0.001933405,,1392.824236,119.587716,261.0638129
138,7.518615222,0.657694117,0.001851206,,8359.054631,795.3312911,7336.529316
139,8.13189481,1.231208787,0.003908776,,28497.08246,651.2630022,19029.0676
140,8.30928029,1.123564471,0.003765705,,44463.94818,758.1955943,33711.15402
141,9.065191896,1.327012186,0.004309161,,86844.58265,1000,79489.13778
142,7.072152251,0.877723727,0.002242554,,8340.099859,277.1761896,7336.529316
143,8.142654101,1.023002777,0.00332296,,17897.72613,768.593548,11815.55383
144,6.323857843,0.668644497,-0.00015506,,1768.245082,167.2985097,744.845526
145,7.539372084,0.708542836,0.00180826,,8301.421098,491.5124436,2125.131214
146,7.715519769,0.609468997,0.001789234,,7286.471293,633.0990252,3111.40461
147,7.596120203,0.960686908,0.003149758,,11708.32505,404.412249,6669.572105
148,8.235393477,0.657083009,0.001894306,,8917.275686,782.6514212,5512.043062
149,8.462766813,0.620937026,0.000433568,,14227.95054,978.682126,4141.279536
150,7.548417506,0.431969633,0.001122118,,5449.438011,722.898101,2125.131214
151,7.939179721,0.974605377,0.003171164,,14167.58417,451.4582469,12997.10921
152,7.87490962,0.555581593,0.00083404,,7667.35356,622.3549488,3111.40461
153,6.401934114,0.445842421,0.000465628,,1359.012756,214.7313824,1199.581168
154,7.179649947,0.382729241,8.98E-05,,3207.368544,653.6848007,1451.493213
155,7.165653347,0.834629443,0.002394921,,8024.366015,407.1905592,7336.529316
156,7.90195067,0.587262058,0.001927288,,7420.011222,834.9473067,6669.572105
157,8.297854494,0.55873424,0.001246845,,11302.07824,610.4499421,3111.40461
158,7.546894066,0.471404143,0.001373088,,4848.599902,560.0167587,4141.279536
159,6.206838651,0.68851052,-0.000221472,,1505.12981,125.9795143,744.845526
160,8.157126776,0.710647127,0.001821631,,17835.9193,757.3218201,2125.131214
161,8.60749356,0.816892095,0.002697714,,21804.2407,709.8879104,19029.0676
162,8.712325236,0.611485118,0.00109575,,14855.60535,756.4490529,6063.247368
163,7.598500577,0.488477043,0.001300973,,5431.010936,594.7300567,2125.131214
164,6.643589695,0.410176682,0.000395547,,2418.529951,299.4173495,1319.539285
165,7.717804928,0.420050539,0.001124294,,6076.589233,858.0363445,4555.407489
166,6.476392216,0.929132026,0.002284725,,5279.347571,132.5743424,3422.545071
167,5.768145377,0.550194629,-0.002181087,726,1006.833689,98.15847491,98.15847491
168,7.355035912,0.240492487,0.000438266,,2556.625921,726.999373,1596.642535
169,6.838970803,0.256632374,-0.000486025,,2062.810156,400.4246489,420.4458813
170,7.853771898,0.462724572,0.00105599,,7097.811292,967.6361655,4555.407489
171,7.727516854,0.508295091,0.001434313,,6691.718934,759.891365,2828.549645
172,6.690625887,0.388995519,-0.000289347,,1962.458563,299.8060471,347.475935
173,7.140802241,0.325776552,-0.000660744,,2932.226219,524.5627749,819.3300786
174,5.910819412,0.469993583,-0.003786958,386,1000,97.69972378,97.69972378
175,6.457063579,0.403561467,-0.000394563,,1470.868634,295.3560176,1199.581168
176,8.043249678,0.874338791,0.002852346,,30646.50365,513.750184,30646.50365
177,7.211070885,0.612705155,0.000565304,,4669.753689,580.7737136,819.3300786
178,7.975837483,0.902308725,0.002837006,,14491.84269,581.4228264,9764.920519
179,8.100188227,0.458065844,0.000124181,,7806.747874,830.2071238,991.3893951
180,7.64420376,0.708307696,0.001965707,,7146.573221,515.5490727,3111.40461
181,6.282534548,0.383354284,-0.000112422,,1094.149518,246.0386405,382.2235285
182,6.878294583,0.470279405,-7.97E-05,,3175.514116,392.7366153,2125.131214
183,8.702422879,1.075199556,0.003556775,,24674.57807,848.3214708,17299.15236
184,7.074342196,0.372691942,-0.000458384,,3789.843704,499.5655811,819.3300786
185,6.545994356,0.347885453,0.000475547,,1650.044295,270.3306056,1199.581168
186,6.14237812,0.381621553,0.000443841,,1009.121948,127.9789906,615.5748149
187,8.262434527,1.373742436,0.004248865,,33592.31546,425.58259,5512.043062
188,8.432298024,0.743319837,0.001865567,,17533.86512,799.6993103,5512.043062
189,6.699861739,0.522320963,-3.09E-05,,1953.498173,223.1884421,819.3300786
190,6.025930218,0.424056233,-0.001030647,,1112.556947,136.5599442,677.1322963
191,6.836590428,0.445835905,0.000812339,,2261.662967,308.7078241,1090.528335
192,7.466627851,0.410660189,0.000821199,,4265.164197,673.0210612,1931.937467
193,6.504861491,0.229008534,-0.000221569,,1120.321394,362.7129975,677.1322963
194,8.333940966,1.251629085,0.004145545,,37377.40707,646.0972335,30646.50365
195,7.576981995,0.37126041,3.16E-05,,3708.918553,632.3010137,1596.642535
196,7.476815852,0.790673844,0.002400377,,13416.33488,548.7107477,8070.182247
197,7.681432811,0.758710384,0.00198871,,8540.209542,516.7394078,8070.182247
198,7.782360674,0.433639507,0.000934512,,5967.657585,954.5454545,4141.279536
199,6.655872425,0.382217712,0.000635013,,2822.135701,359.7840885,2571.408768
200,7.751701456,0.287539504,0.000446542,,4387.059624,926.8200177,1931.937467
201,6.074204205,0.515762769,-0.000817155,,1266.203851,138.123812,819.3300786
202,6.165896216,0.32928435,0.00012133,,1107.517058,240.4987751,744.845526
203,8.635296329,0.756903735,0.002502496,,19866.37072,954.5454545,10741.41257
204,8.097807853,0.927684122,0.003101576,,17122.40342,575.5030631,9764.920519
205,8.806588051,0.992885091,0.003327688,,44869.546,915.303354,44869.546
206,8.972928595,1.236661272,0.003963628,,38890.10873,701.8757136,17299.15236
207,8.225110261,1.306843761,0.004307077,,25269.34537,346.9628728,17299.15236
208,7.67295868,1.078127244,0.003535976,,14426.71476,367.2105664,11815.55383
209,7.497572714,0.528092868,-0.000551736,,5159.73224,484.4963545,1596.642535
210,6.136189147,0.329945741,-0.000597123,,1110.034143,219.2032744,347.475935
211,8.559695647,1.094853651,0.003631934,,36870.41555,849.2696134,9764.920519
212,5.418614118,0.575739399,-0.002551751,636,1112.556947,97.48872782,97.48872782
213,7.814448117,0.667383449,0.001027533,,10009.30988,594.0660874,2337.644335
214,7.952128957,1.063980663,0.003470594,,23025.17179,488.7748882,23025.17179
215,7.224496195,0.38462652,0.000733459,,3255.57549,568.4953393,2337.644335
216,8.019350722,0.780180255,0.002440425,,19399.47331,831.2249343,19029.0676
217,7.153941906,0.500343577,-0.000850865,,3153.051237,361.5125671,2125.131214
218,7.920517588,0.431078058,0.001054333,,7615.312877,915.303354,5512.043062
219,6.856204711,0.413203579,-0.000279846,,1826.990994,332.7949485,819.3300786
220,8.30889943,0.609965504,0.00196996,,17220.7871,954.5454545,15726.50215
221,6.526284858,0.712507354,-0.001903868,,2287.15086,157.2047252,261.0638129
222,7.803117537,1.114120236,0.003725262,,23025.17179,473.4677943,23025.17179
223,9.435673324,1.202857569,0.004064072,,93378.08596,1000,33711.15402
224,6.609978812,0.285859641,-0.000444636,,1390.066838,346.2884709,420.4458813
225,7.224686625,0.527868779,0.001032273,,5741.738052,522.6758909,3764.799578
226,7.642109031,0.599841853,0.001676747,,10137.4435,785.363544,8877.200472
227,7.930800804,0.650939706,0.001747844,,9831.296443,855.2582749,3764.799578
228,6.731092247,0.971023753,-0.003045512,,5118.251934,196.3603275,237.330739
229,7.878146929,0.495875336,0.000488457,,9567.434461,837.7802299,8877.200472
230,7.057393932,0.260011222,-0.000272717,,2395.890014,598.2767429,819.3300786
231,7.606403419,0.411757246,0.000649635,,6408.991339,868.7697993,1596.642535
232,6.385652355,0.471946757,-0.001010257,,1482.789126,185.7405425,347.475935
233,8.032299957,0.956019266,0.003140744,,18921.03532,685.3555892,11815.55383
234,6.652635116,0.259494859,-0.000485788,,1442.680416,398.5819773,819.3300786
235,6.139045596,0.572698925,-0.00179267,,1722.089381,154.0309659,162.1000881
236,6.39841116,0.468898383,-0.000787977,,1883.815655,236.7754978,347.475935
237,7.226495709,0.333953767,0.000539209,,2538.815544,537.0134011,1199.581168
238,7.316759496,0.321925968,0.000548363,,3730.76771,731.2030074,3422.545071
239,8.685284186,1.035733814,0.00333613,,27544.0225,835.8805015,8070.182247
240,7.536134775,0.272353879,0.000696544,,3512.882998,923.6527034,2571.408768
241,7.00769172,0.52852818,0.000807698,,3597.429415,484.4963545,991.3893951
242,6.182402276,0.801077434,-0.00726764,363,1518.311944,99.82784112,99.82784112
243,6.381938971,0.370873141,-0.000323774,,1354.173134,237.3050669,991.3893951
244,7.22535313,0.40122408,0.001069872,,3457.625515,569.0076098,3422.545071
245,6.464904567,0.757164744,-0.002208036,880,1660.841015,96.61793061,96.61793061
246,8.176264984,1.0955966,0.003636171,,28145.00744,540.7026806,14296.82013
247,6.979793736,0.422783095,0.001244776,,3552.983986,502.7981223,1596.642535
248,8.345557191,0.759222534,0.002510746,,19620.2187,845.4224174,17299.15236
249,7.423400257,0.357730179,-0.000218022,,3318.587097,722.2733286,1451.493213
250,8.992828522,1.120649081,0.003657828,,53613.64989,889.7110236,37082.26942
251,7.229161729,0.423254401,0.001268661,,3218.947291,594.0875091,1756.306788
252,8.435820978,0.93001166,0.003054793,,25327.68897,665.4249645,25327.68897
253,7.86243646,0.53040194,0.000936033,,9621.714104,911.1570248,8877.200472
254,8.11885036,0.624927385,0.001615161,,14607.70994,797.8859332,8877.200472
255,8.697757346,1.326669113,0.004029348,,42969.14264,705.0696831,30646.50365
256,8.380977158,0.606286388,0.001892175,,13881.0585,963.2527684,11815.55383
257,5.678472749,0.605148852,-0.002386209,833,1050,96.06940897,96.06940897
258,8.245105403,0.868447702,0.002556142,,23982.93512,885.6806278,4555.407489
259,6.955228275,0.577867327,0.001545832,,3259.566734,349.321313,3111.40461
260,7.661628099,0.574527174,0.001629096,,7598.318574,760.7681038,2828.549645
261,7.040064808,0.350893627,-0.000452147,,3382.940275,497.2846146,1199.581168
262,6.410027386,0.353518285,-0.00064772,,1208.692713,265.5132592,744.845526
263,7.205262772,0.489098926,0.00068828,,4197.316551,495.4601193,1756.306788
264,6.772701187,0.653133983,0.001351241,,3311.420153,224.9566863,1596.642535
265,7.113189901,0.760346724,0.001480701,,5574.764254,298.3726022,4555.407489
266,7.395978347,0.576265396,0.001782945,,5512.043062,496.0317656,5512.043062
267,8.541795234,0.701359192,0.00220301,,29187.14634,847.343832,27860.45787
268,7.261915676,0.785845542,0.002105281,,7942.665839,431.4346195,5010.948238
269,9.498229556,1.356042134,0.004495669,,117831.6334,1000,49356.5006
270,7.112809041,0.262810921,-0.00034654,,2192.887092,611.264457,991.3893951
271,6.645684424,0.336013275,8.19E-05,,1833.322068,372.2599438,615.5748149
272,6.990553027,0.426221408,0.000659726,,2426.298385,431.9012466,991.3893951
273,7.519186511,0.636777721,0.002053233,,5418.304951,612.5432471,5010.948238
274,6.435640212,0.533999775,0.001199563,,1472.990527,195.8585586,1319.539285
275,7.297621288,0.594778811,0.001652261,,6329.581457,537.0134011,1756.306788
276,8.308232925,0.829404938,0.002696392,,21730.51046,890.8017842,19029.0676
277,7.763508111,0.643242464,0.001826936,,10741.41257,910.3367215,10741.41257
278,6.796600143,0.392516143,-0.000758633,,2210.340272,408.6015971,559.613468
279,8.497139415,0.71390469,0.001632021,,20251.61421,913.2278362,3111.40461
280,8.322229525,0.60981681,0.001849103,,10429.04471,925.7519141,8877.200472
281,6.813738837,0.539023688,-0.001350036,,2617.59121,278.1868393,315.8872136
282,8.09142845,0.785491393,0.002187271,,16832.43274,643.9124793,6669.572105
283,6.205696071,0.484378482,-0.001048188,,1233.819873,162.638354,420.4458813
284,6.567512938,0.405466534,-0.000417265,,1645.709171,245.7728198,1319.539285
285,6.225024709,0.515048558,-0.001315391,,1724.076274,201.3037245,315.8872136
286,6.962750257,0.247217488,-0.000217251,,1783.924583,558.3445033,615.5748149
287,7.828063857,0.761072482,0.002340412,,8097.563863,558.1432081,6063.247368
288,8.753934175,0.983896295,0.003085244,,30646.50365,698.6962127,30646.50365
289,7.652582677,0.545344173,0.001158314,,6137.987757,734.5039486,2125.131214
290,8.838199419,1.018972786,0.003406075,,47272.8748,837.7802299,23025.17179
291,6.41240776,0.413429064,0.000367265,,1423.624977,251.3979095,508.7395164
292,7.604023045,0.35195379,-0.000467849,,4149.793622,728.1269129,991.3893951
293,7.521757315,0.459723985,0.000192912,,4930.525908,668.4530606,2337.644335
294,6.490674461,0.385891144,0.000439979,,1821.075734,306.6456992,991.3893951
295,6.829068446,0.298853348,0.000316344,,2129.500286,474.1166315,1451.493213
296,10.05057157,1.243366877,0.004095696,,248340.8608,954.5454545,226791.787
297,6.824402913,0.359267119,0.000771826,,3422.545071,446.3789291,3422.545071
298,7.480910096,0.494160105,-0.000799132,,5247.67224,717.3969056,1199.581168
299,6.691006747,0.577522251,0.000654305,,2426.823376,221.1549827,1931.937467
300,8.080383514,0.807762575,0.002256006,,11226.58195,796.1627891,4141.279536
301,9.082235374,1.495562375,0.004862969,,70002.30159,658.6974343,59721.36572
302,8.911419727,0.835538154,0.002092542,,23151.62777,756.4490529,12997.10921
303,6.949324947,0.364793033,-0.000513613,,2404.625993,420.4458813,420.4458813
304,7.818732791,0.88722958,0.002779579,,11628.43774,562.5854678,4141.279536
305,8.690521009,0.649907281,0.001761136,,15705.54645,819.9205365,12997.10921
306,7.754367475,0.595746107,0.001589431,,11628.85706,913.2278362,6669.572105
307,7.516996567,0.61688201,0.001561124,,7897.004015,604.3217967,1451.493213
308,6.948944087,0.297831508,0.000554841,,2651.386958,546.3235746,1931.937467
309,8.772501094,0.954736076,0.003075082,,46577.91986,895.7910324,17299.15236
310,8.37564512,0.666663935,0.002049684,,11200.72096,830.2071238,9764.920519
311,6.408884806,0.530844244,-0.001210247,,1625.376805,178.2908091,315.8872136
312,6.330998965,0.280157138,-0.000346965,,1011.816659,300.7690385,508.7395164
313,7.221639746,0.344605858,0.000643113,,2854.042772,663.9160644,1451.493213
314,5.721887088,0.518294779,-0.001670173,865,1002.272727,99.62302543,99.62302543
315,5.954233349,0.418159132,-0.001149682,,1170.83976,169.8007706,347.475935
316,7.054251838,0.538322192,0.001408719,,3504.53815,371.4158169,2337.644335
317,7.370079876,0.290259246,0.000676099,,4338.483323,954.5454545,4141.279536
318,7.68657442,0.904432545,0.002605697,,8015.118423,341.4805357,2828.549645
319,7.447394428,0.549878424,0.001610411,,5067.784763,677.7180214,4141.279536
320,8.551031085,1.249720733,0.0039632,,48464.72317,954.5454545,27860.45787
321,8.108852789,0.730016972,0.002340197,,18942.86581,873.6986561,17299.15236
322,7.830634661,0.85438987,0.002412384,,14264.40104,483.2234481,12997.10921
323,7.08881487,0.515661404,-0.000853847,,4014.766487,371.4827867,1199.581168
324,8.482952386,0.755281968,0.0020627,,14674.71321,724.5410513,11815.55383
325,7.074342196,0.335872727,0.000451479,,3465.483755,641.8276799,3111.40461
326,8.797066555,0.727850584,0.001872124,,30924.94433,869.7407964,20931.97436
327,7.296383494,0.783798644,-0.002185514,,8215.418764,343.5541249,420.4458813
328,8.310232439,0.725354724,0.00225045,,13865.06143,766.8230543,7336.529316
329,7.530421877,0.457730397,0.001419765,,4498.802005,810.6956813,3764.799578
330,6.746517072,0.351188428,-0.000811213,,2294.828268,332.0403114,819.3300786
331,8.423633462,0.845768038,0.002715157,,20811.63792,954.5454545,8070.182247
332,8.457244345,1.060803736,0.003360907,,19028.38145,685.3803026,11815.55383
333,7.086910571,0.551632914,-0.001246218,,3232.662839,328.9913809,559.613468
334,7.789216152,0.465113617,0.001397515,,6453.486469,900.9056757,5512.043062
335,8.060578801,0.700689578,0.000625037,,16773.69987,845.4529028,2125.131214
336,7.331708246,0.369124604,6.29E-05,,3592.63581,715.5637074,3111.40461
337,7.87376704,0.851492218,0.002645395,,17299.15236,717.2417122,17299.15236
338,5.756567082,0.446415567,-0.000362272,,1110.034143,140.9443958,382.2235285
339,7.11814108,0.397458151,0.000573116,,2912.744387,461.8075837,1931.937467
340,7.871196236,0.396651794,0.000931273,,7462.376806,1000,6063.247368
341,8.433631034,1.254013656,0.004088303,,51354.00836,927.8558958,44869.546
342,9.863093301,1.598054961,0.005318808,,239482.3849,915.303354,154901.8421
343,6.997027644,0.377690565,0.000633481,,2473.7945,568.3723576,2337.644335
344,7.432636108,0.456883451,0.001260067,,4988.068749,542.5372504,2125.131214
345,7.896999492,1.073848968,0.003439387,,15425.1142,516.7021433,8877.200472
346,7.289623231,0.320048791,-4.25E-05,,2915.579314,717.3969056,1756.306788
347,7.26562906,0.496501245,0.001531207,,4988.248615,596.834016,4555.407489
348,6.725830845,0.702767601,-0.002013772,867,2299.960851,99.8494414,99.8494414
349,6.769368663,0.427642457,0.000818468,,2519.222831,356.9689217,1090.528335
350,6.88648307,0.393729009,-0.000669677,,2213.528936,425.1534494,901.2630864
351,8.175598479,0.982728027,0.003121051,,15407.3377,807.052326,6063.247368
352,8.176741059,0.961710964,0.003177748,,20253.80506,810.6664492,11815.55383
353,6.936280497,0.322311132,-8.36E-05,,2065.190162,476.3256802,991.3893951
354,6.643399265,0.414005581,-0.000529165,,2115.046714,333.5633282,508.7395164
