Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
669,4.103685378279335,1.6196683963477387,-0.0005152920434878535,,2015.34258879884,5.996605126873173,10.693433041298576
670,4.54780825281562,1.6269353857442852,-0.0013890734463906634,3991.0,1306.0171294177026,4.943291777977571,4.943291777977571
671,5.188417065192608,1.7071602829547359,-0.0007857585460139566,7164.0,2902.491291096157,4.974555346800992,4.974555346800992
672,4.229465287972399,1.176710376371301,-0.0006226896659871518,6308.0,1060.9669159554696,4.905853614612338,4.905853614612338
673,6.080964270376092,0.5805610607752072,-0.00011437268883752478,,1845.905458651397,108.98728880986461,124.00635446288761
674,5.123986890153483,1.3307322857454191,-0.0004394528602633271,9158.0,1158.9086100888987,4.994854408834212,4.994854408834212
675,4.4721327526969255,1.466009638529847,-0.0006656556582140545,7495.0,1080.0340423409637,4.9074102166102245,4.9074102166102245
676,5.331885531322446,0.9483556179818191,-0.00028479828105095167,,1164.9673577367814,31.32554747317111,36.41501954062931
677,4.431567137078913,1.5134400709010536,-0.0008150724628076369,6329.0,1028.8508370635027,4.989239470104394,4.989239470104394
678,5.045925840710159,1.282278028516066,-0.0004233400144870204,,1935.188751714968,10.264997198898962,11.171795821633744
679,4.629027678648771,1.617530421464464,-0.0009201103510255521,5961.0,1442.6751410920774,4.992060553655556,4.992060553655556
680,4.064860590364965,1.2436607473583874,-0.00048267973661997966,8341.0,1000.0,4.988059687355692,4.988059687355692
681,4.592532409048328,1.4429008494071023,-0.000613188133023629,7837.0,1286.7772446864578,4.935257525300837,4.935257525300837
682,3.859475819251931,1.4208852773205847,-0.0006730635565443155,7095.0,1088.860075256914,4.947941634805896,4.947941634805896
683,4.673191183639667,1.3934982924651529,-0.0006730096692032658,6877.0,1057.9236483257666,4.989786288075824,4.989786288075824
684,5.874942018602441,0.7491901547793067,-0.00021924542042268914,,1831.6401639815115,36.41501954062964,36.41501954062964
685,4.18290771010371,1.7357111259374551,-0.0007921916481782969,7441.0,1498.6903720381893,4.971256662350657,4.971256662350657
686,3.985361219037577,1.2005983393591217,-0.0004807483154180266,7894.0,1021.8777851964782,4.976076343799953,4.976076343799953
687,6.063312221532478,0.9013468359468675,-0.00025250107155563536,,1822.0406204801272,25.878185796802697,30.567308879569097
688,4.672935510670357,1.5235672890035412,-0.0004654990252051517,,1022.4673841975041,6.294851236079157,13.904397250988827
689,4.122866107573755,1.77056860487631,-0.0007164394509458923,7758.0,2252.1182459578135,4.920618750873883,4.920618750873883
690,5.287107788184949,0.6445997289466094,-0.00013923541598327732,,1089.3814940755565,41.583573884169475,45.32206868791428
691,4.3119298210636305,1.4473896845612453,-0.0008477669748484153,5866.0,1032.7989085589932,4.996352807089537,4.996352807089537
692,3.7842200510791617,1.3474251691615218,-0.00041194048002929124,,1103.1345407395233,6.262113052586627,12.739151316509096
693,4.461196835501157,1.5488616742881405,-0.0008914850061900436,5880.0,1122.8752780718894,4.979636733034423,4.979636733034423
694,5.157310830877899,1.4342632484175148,-0.000499071167916886,9467.0,1366.149743495668,4.953452953827732,4.953452953827732
695,4.2896625604315295,2.1067118319653195,-0.0009667127553225156,7172.0,2110.77484969582,4.96503814781655,4.96503814781655
696,4.4905776813424785,1.0181018434615943,-0.00032015464600446586,,1151.9308233320626,11.015599965892388,11.671557805454215
697,4.217404777290462,1.7429151703853816,-0.0008243146488142602,7131.0,1057.118463506105,4.905485758817104,4.905485758817104
698,3.7743044214073653,1.478622483518355,-0.0005966303906532347,7760.0,1367.9791469739134,4.918263558289821,4.918263558289821
699,4.942476741536014,1.4851498555866878,-0.0007785382677967947,6102.0,1421.5286386946489,4.933151419547318,4.933151419547318
700,4.682803995919824,1.4773058959046421,-0.0004891275652252869,9995.0,1466.2236878338053,4.977770071604271,4.977770071604271
701,4.925013188766777,1.3439462308426504,-0.000648093348240485,6656.0,1397.923627077632,4.926611130669763,4.926611130669763
702,4.573724861638911,1.3951898859994076,-0.001084610503341482,4383.0,1332.8051397321224,4.912196344666756,4.912196344666756
703,4.258002967401505,1.4847405408517227,-0.00047485413088104594,,1101.5512941556226,5.383049819789091,20.616013328362406
704,4.81475688042981,1.7112410971703726,-0.0010128996392684924,5423.0,1067.0797395728302,4.979579288921117,4.979579288921117
705,4.428265489414041,1.509984564550462,-0.0007463399012195467,6581.0,2213.2013153016346,4.907296995418569,4.907296995418569
