Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
84,7.831030413,0.733181817,0.002387964,,9773.893298,642.6040641,9773.893298
85,7.593373861,0.581650213,0.00180212,,5213.592916,762.0511004,3536.271643
86,8.010478884,0.423005278,0.001142141,,5668.857548,874.4840178,3768.258972
87,7.3437837,0.243939128,0.000207063,,2391.642798,746.8921754,2127.083952
88,6.642239839,0.183960199,-0.00025859,,1182.904962,460.1216597,525.6442467
89,8.048057056,0.40724332,0.001040322,,8159.157481,1000,5177.455312
90,7.364984899,0.407928063,0.001150662,,3813.995397,888.7150169,3536.271643
91,7.010785229,0.322561324,0.000759222,,2275.499468,578.3582963,1452.82696
92,6.493450587,0.228901054,-0.000549924,,1189.449047,362.1103503,407.6725046
93,6.3857942,0.261031486,-0.000200899,,1126.765125,328.3444214,1126.765125
94,7.528500732,0.618436733,0.001520876,,10415.08256,767.1223672,10415.08256
95,8.022349016,0.309861889,0.000544471,,6007.512432,1000,3318.566273
96,7.053251104,0.311189299,0.000892969,,2264.194604,638.4105191,1757.920621
97,8.257085643,0.766900455,0.002512293,,14252.32357,862.6447981,12602.2499
98,6.544866668,0.327310901,-0.000631047,,1363.385802,372.6377828,1363.385802
99,7.857246267,0.87416482,0.002882387,,15480.91603,816.9390385,12602.2499
100,7.638442278,0.259990112,0.000693174,,3308.324959,915.5339862,2415.321114
101,7.756635787,1.035586276,0.003394598,,11415.84084,551.8338949,7113.641527
102,7.66694329,1.007260403,0.003257124,,11098.33527,481.5971617,11098.33527
103,7.171000277,0.448828166,0.000864805,,3846.802844,566.549399,3768.258972
104,7.527485105,0.581301444,0.001945266,,5755.669644,707.5779947,3536.271643
105,6.953592774,0.336412302,0.000704079,,2042.864056,550.4966961,1548.135658
106,7.489018259,0.636706866,0.002006327,,5677.989027,633.6183044,5517.107962
107,6.473582398,0.320449338,-0.00092162,,1195.541088,347.24331,462.9154421
108,6.996185601,0.522584504,0.001394928,,3548.66724,495.1515004,3114.263614
109,8.286157945,0.672197185,0.002120351,,15512.18535,977.5656311,14309.95718
110,7.493715531,0.32571202,0.000461919,,4636.082941,910.6525688,3768.258972
111,6.83717661,0.364582433,-0.000903851,,2219.681467,443.0148529,560.127685
112,6.631639239,0.231216092,-0.000481273,,1531.445573,484.8435111,560.127685
113,7.317440893,0.408265206,0.001189156,,3162.975983,689.5987534,1873.244146
114,7.656215738,0.442123645,0.001297656,,5893.575076,907.7258573,2266.625417
115,7.35343215,0.626073236,0.002002587,,5923.507263,609.7859873,5177.455312
116,7.18096611,0.603268654,0.001812225,,5331.063656,578.3335817,4015.46519
117,7.202992505,0.414633517,0.000783408,,3106.053429,590.147093,1057.397485
118,7.24298279,0.31180484,-0.000417446,,2625.896639,615.5191352,636.0295385
119,8.225156891,0.972436856,0.003295274,,18431.95423,772.0624007,11826.41089
120,7.641108297,0.296962583,0.000812753,,4394.785924,1000,4015.46519
121,7.167699491,0.265492552,0.000452944,,2165.602824,700.1292533,1757.920621
122,7.159637958,0.142072999,4.19E-05,,1778.952893,829.5204225,1200.683438
123,8.238169603,0.566375153,0.001573318,,9650.270627,942.2313219,6264.720928
124,7.365302282,0.369715339,0.000675942,,3232.370125,630.7279153,1200.683438
125,7.519296618,0.38891927,0.001257537,,4086.860707,789.3907547,3536.271643
126,7.312997528,0.293979249,0.000856014,,2520.897214,680.6276697,2266.625417
127,7.571601372,0.225282133,0.000387806,,3493.567012,919.2362264,2573.771581
128,6.584095234,0.498338471,0.001221349,,1701.231963,278.5238114,1649.69682
129,7.793325287,0.423629753,0.001190645,,5132.860693,856.5922313,2922.538548
130,6.981903357,0.265387384,-0.000780784,,1808.641181,593.2457185,722.21671
131,6.579397962,0.292213895,0.000352098,,1596.498116,366.081043,1548.135658
132,6.784554473,0.210121597,-0.00044114,,1490.195577,559.5030734,931.2108473
133,6.904906189,0.414686034,-0.000989713,,1884.296058,349.1941778,359.0220932
134,7.103841988,0.43478967,0.001159879,,3995.174567,558.3036534,3114.263614
135,7.984136077,0.749234785,0.002507585,,11098.33527,868.8143829,11098.33527
136,6.789759558,0.46571134,0.000156741,,3195.322247,387.5841849,1996.133152
137,7.744575225,0.614986757,0.001901097,,6675.700634,786.2114695,6675.700634
138,7.836806788,0.645286223,0.001786631,,11092.38254,889.5930973,8077.597767
139,7.009769603,0.179381588,0.000424561,,1814.627729,709.3573798,1279.450957
140,7.203246412,0.576959946,0.001551987,,5556.091113,676.9408606,4858.71288
141,7.45042446,0.633501726,0.00200719,,8032.81334,677.8864297,6675.700634
142,7.215370451,0.351436426,0.000669785,,4412.557578,793.9613796,4278.888688
143,8.199194944,0.655622231,0.002140859,,10936.80646,1000,5517.107962
144,7.995434919,0.741463331,0.002209762,,10017.5353,913.6884615,3114.263614
145,7.720834961,0.78932878,0.002576451,,14727.24123,542.729324,13428.98568
146,6.980379917,0.479888431,0.001239893,,2977.440589,405.9438505,1548.135658
147,7.752319376,0.306488127,0.000469537,,4186.31172,1000,1996.133152
148,7.048236449,0.367756943,0.000925552,,2491.897409,590.4385636,2415.321114
149,7.844614415,0.76968198,0.00252892,,7402.622103,512.1346414,6675.700634
150,7.131962141,0.241138808,-2.29E-05,,1907.410806,591.3896507,1126.765125
151,7.77739265,0.418104398,3.99E-05,,5119.547618,965.3248808,2127.083952
152,6.140456974,0.34224167,-0.000751302,,1345.189377,279.9264109,493.2837306
153,7.475243828,0.333459604,0.001003527,,3377.570833,810.4064478,2127.083952
154,8.231441079,0.633152608,0.002093792,,14667.927,959.4989621,14309.95718
155,7.476449884,0.178373408,0.00011349,,2840.526403,1000,1548.135658
156,7.767236387,0.328798693,0.00069798,,5066.303107,969.7071624,3768.258972
157,7.290653749,0.269101179,0.000175351,,2947.299942,787.2573637,873.882219
158,8.000132191,0.380658189,0.00107258,,6884.243916,969.7071624,6675.700634
159,7.524819086,0.672430209,0.002025656,,7160.369103,580.697064,5177.455312
160,7.779296949,0.68893236,0.002235683,,11755.03626,883.8255041,10415.08256
161,6.596409702,0.309970168,-0.000862539,,1256.669869,370.4046715,873.882219
162,7.023290128,0.344435075,0.000881353,,2184.697778,535.9334487,1873.244146
163,7.435507449,0.409944753,0.000679785,,4377.085846,663.3332241,4015.46519
164,7.464325845,0.474918618,0.001324857,,4061.674989,693.1603151,2742.616754
165,7.268563878,0.22907565,0.000633354,,3029.013374,915.5339862,1873.244146
166,7.442997693,0.528923609,0.001638538,,4997.499294,650.1380216,3536.271643
167,7.644155176,0.283612867,0.000784398,,3493.119166,942.2313219,2573.771581
168,7.405356044,0.402293123,0.000547866,,3309.817481,684.0844296,931.2108473
169,7.416972269,0.303707004,-0.000249271,,3468.313988,856.3523279,3114.263614
170,7.802148541,0.55154432,0.001546317,,9675.779044,899.6553702,9172.177911
171,6.951751951,0.329314725,0.000562628,,2953.631712,617.292639,2127.083952
172,7.22463804,0.232334299,-0.000380166,,2408.541828,857.6584485,1757.920621
173,6.887957925,0.38941104,0.000965723,,2638.155601,526.548444,2415.321114
174,7.697539032,0.394668167,0.000816705,,4713.855679,768.9529057,3768.258972
175,7.422558214,0.403355427,0.00108284,,5643.721287,834.8266047,5177.455312
176,6.904652282,0.207476962,-0.000155451,,1657.791875,601.6846393,992.3003618
177,7.847090004,0.580182301,0.001931106,,6939.736994,844.5781071,5177.455312
178,6.623514229,0.347376836,-0.000926693,,1711.894732,415.50055,560.127685
179,7.352353047,0.270826393,0.000550792,,2595.688945,907.7258573,2415.321114
180,7.578202943,0.557195206,0.00161404,,5250.880226,730.0737212,3318.566273
181,7.653105382,0.263507864,0.000713709,,3856.641412,911.846657,3536.271643
182,7.596928553,0.525180022,0.001704997,,4107.265935,617.823335,3114.263614
183,6.949911129,0.21551614,8.19E-05,,1734.68091,593.3865558,1057.397485
184,7.861753109,0.560322413,0.001857364,,7526.804995,844.5781071,5517.107962
185,7.582836738,0.535293414,0.001741038,,5099.364356,734.5066078,2742.616754
186,8.609381012,0.775485931,0.002578131,,19869.70808,915.5339862,9773.893298
187,5.769182088,0.354933429,-0.000855536,,1000,173.5587049,261.3036989
188,6.310955238,0.40583072,-0.000904005,,1408.395348,268.6120571,677.7544989
189,6.732186242,0.244973874,-0.000233731,,1285.839109,396.4789397,1057.397485
190,6.936517557,0.183287262,-7.42E-05,,1706.757577,659.4144138,820.0829436
191,7.817954225,0.485100749,0.001563953,,6932.887068,846.2840384,5879.042584
192,8.451133741,0.613938892,0.001936154,,10750.13409,946.0415208,8077.597767
193,7.336039549,0.334800273,0.000631039,,3064.394891,775.3169859,2742.616754
194,7.127010963,0.284705565,0.000258511,,1994.551033,545.5323511,1873.244146
195,7.484447941,0.738567495,0.002432342,,6842.696199,570.2221708,5879.042584
196,7.81179699,0.483263607,0.000852976,,5444.404446,1000,2127.083952
197,7.716010736,0.435381216,0.001390235,,5572.814344,918.3288865,3768.258972
198,8.288760488,0.803925131,0.002667762,,27801.78208,781.0807625,25350.96205
199,7.29896919,0.187264096,0.000285446,,2307.86845,955.6345631,1363.385802
200,7.919072517,0.598429723,0.001995894,,8355.007339,940.3319809,7113.641527
201,6.596282749,0.381558248,-0.000917443,,1587.171844,352.689856,722.21671
202,7.041571401,0.240163446,0.000239565,,2263.173593,632.395109,1873.244146
203,8.299361087,0.57847957,0.001850721,,10451.59027,1000,8607.506248
204,7.229652695,0.344485888,-0.000185187,,2830.483404,608.5307814,677.7544989
205,7.963252261,0.680745366,0.002133576,,8729.201943,893.1904375,5517.107962
206,7.43303186,0.483730858,0.001483702,,5221.991048,742.289372,4559.593357
207,6.893416916,0.327378019,-0.000817509,,2326.372489,465.7062864,820.0829436
208,7.969663402,0.624739547,0.00194155,,11520.21729,862.6447981,8077.597767
209,7.922119396,0.45203985,0.001307098,,5989.228788,971.6658372,4559.593357
210,7.758413133,0.544467481,0.001739848,,6598.622966,771.6812713,5517.107962
211,7.935005155,0.591621359,0.001880836,,13820.58025,969.7071624,12602.2499
212,7.360668487,0.42200345,-0.000464691,,3737.168045,520.3676193,560.127685
213,7.283671319,0.489582202,0.001440328,,4191.164285,724.2357424,3114.263614
214,7.380727106,0.371549881,0.001089101,,3768.258972,807.5066569,3768.258972
215,7.034969831,0.33536188,-0.000494495,,2018.107833,568.6567992,722.21671
216,7.664277271,0.491264637,0.001557187,,5045.898482,932.8126879,4559.593357
217,7.094574398,0.206701367,-2.62E-05,,2051.78729,781.8859084,931.2108473
218,7.201722972,0.495402329,0.001548162,,3155.311489,580.6722494,2742.616754
219,7.755556684,0.517340957,0.001256232,,5648.57328,897.7267575,2922.538548
220,6.798328905,0.244343999,0.000146664,,2118.517083,531.9559384,1996.133152
221,6.736312224,0.299273604,-0.000610829,,1700.723145,436.9984124,1200.683438
222,7.598959806,0.375691005,0.000870022,,4061.848561,946.0415208,3114.263614
223,6.472630248,0.207925626,-0.00016279,,1072.072397,379.2795409,560.127685
224,7.869751166,0.32661935,0.000914354,,5306.971617,1000,4559.593357
225,7.296810984,0.260441871,-4.09E-05,,2699.455244,793.9274518,1548.135658
226,7.302396928,0.626114416,0.001957082,,5620.9911,509.8419993,5177.455312
227,7.164271753,0.205410266,-0.000206633,,2135.229187,822.1101187,2127.083952
228,6.815658028,0.392818608,-0.001070604,,2087.148279,358.2983799,382.5747456
229,8.338716606,0.740260953,0.002233955,,10196.51987,870.962018,6264.720928
230,7.600165862,0.502258022,0.001661095,,4713.654245,941.7661884,4559.593357
231,6.92794821,0.319837327,-0.000388362,,2167.835149,508.1479584,636.0295385
232,7.104349802,0.345675526,0.000424698,,2346.483886,651.9400951,677.7544989
233,7.791167081,0.506697586,0.001604771,,5346.881084,916.9695558,4015.46519
234,8.041582439,0.527192078,0.000664818,,9329.456009,940.3319809,2922.538548
235,7.588676589,0.409973576,0.001272088,,5317.690968,940.3319809,5177.455312
236,7.389423406,0.389299683,0.001251481,,3775.708984,814.4875195,2922.538548
237,7.58696272,0.540282854,0.001683679,,8077.597767,809.537338,8077.597767
238,6.576351083,0.192814712,-0.00051379,,1104.471783,407.873852,525.6442467
239,7.955063774,0.410326587,0.000900968,,6041.263587,940.3319809,5517.107962
240,7.162875267,0.258173967,0.000120788,,2145.380826,665.471959,2127.083952
241,7.635712782,0.34506122,0.000928331,,3624.733022,946.0415208,3318.566273
242,7.959570616,0.559397377,0.001737037,,7587.801926,1000,5879.042584
243,7.695761686,0.397349889,0.00122485,,4709.001593,829.378642,3536.271643
244,6.598821815,0.445528978,-0.001092662,,1459.110556,259.5762812,820.0829436
245,7.466928388,0.658715125,0.002144506,,7113.641527,625.6576106,7113.641527
246,8.237598313,0.932236653,0.003118986,,16069.39348,691.0211768,10415.08256
247,6.859139529,0.290237063,-0.000178215,,1696.054326,435.0421281,1452.82696
248,6.835081881,0.278103359,0.000518306,,1730.551399,538.9444076,1279.450957
249,7.170111604,0.25077779,0.000403953,,2633.800303,784.6266318,873.882219
250,7.222987648,0.511792806,0.001601799,,3484.654672,664.3733395,1996.133152
251,7.841757966,0.426740392,0.001294211,,7785.631347,857.4385732,7113.641527
252,8.393369996,1.040243403,0.003312729,,16191.62226,740.4273789,13428.98568
253,7.285575618,0.602466188,0.001582585,,6356.974715,736.748876,4559.593357
254,8.073574667,0.333113942,0.000634111,,5178.905754,1000,4278.888688
255,6.903954039,0.278880106,0.000499332,,1683.938421,584.7752023,992.3003618
256,6.974793973,0.304902965,0.000687989,,2323.22676,601.5818002,1363.385802
257,8.248325866,0.589974081,0.001844156,,9306.848959,1000,6264.720928
258,6.993265676,0.23252451,-7.88E-05,,2226.362468,622.9632431,1363.385802
259,7.55046365,0.320861079,0.000863537,,4559.593357,911.846657,4559.593357
260,7.45175747,0.784111081,0.002455894,,5068.588726,504.2042624,4858.71288
261,7.356605982,0.602829205,0.001920211,,6252.092563,609.184093,5879.042584
262,8.258862989,0.444221358,0.001229382,,10079.22152,1000,9773.893298
263,7.418178326,0.292489567,0.000724274,,3092.280888,830.643622,1757.920621
264,6.671566048,0.270761228,-0.000803654,,1467.844577,433.5410397,434.4167328
265,8.062783638,0.522551128,0.001633339,,10589.80107,1000,9773.893298
266,8.433868094,0.725430189,0.002398421,,14462.20217,949.3982245,14309.95718
267,8.068813919,0.708867103,0.002230594,,9931.676361,809.137709,6264.720928
268,5.923049471,0.494123324,0.000420603,,1233.204941,180.1562076,1200.683438
269,7.230858751,0.287406257,0.000350397,,2348.044127,735.9587593,2127.083952
270,7.995244489,0.809966657,0.00273164,,15645.61896,759.3243343,12602.2499
271,7.149354742,0.245219303,0.00056135,,2002.873359,727.4924638,1548.135658
272,7.155575453,0.333283618,-0.000182316,,2923.607144,641.4731614,931.2108473
273,6.957337896,0.313249849,0.000360755,,2208.842685,563.4082931,820.0829436
274,7.343339363,0.269190549,0.000680769,,3318.566273,841.5920066,3318.566273
275,7.397802323,0.528379038,0.001660172,,4957.325325,668.3787416,2266.625417
276,7.9927689,0.656294701,0.00219756,,9597.587106,911.846657,6264.720928
277,7.557255651,0.564193415,0.001797534,,5264.309857,792.2254906,4278.888688
278,7.545512472,0.549915946,0.001651984,,4117.418747,688.2674882,2922.538548
279,7.695063443,0.465443215,0.000978891,,5499.846772,862.2189526,1649.69682
280,8.356680496,0.833343757,0.002807887,,15026.78747,913.6884615,12602.2499
281,6.669725225,0.294191519,-0.000150217,,1486.521024,441.2117479,820.0829436
282,6.628338454,0.313192536,-0.000757392,,1473.115669,375.8592215,525.6442467
283,6.888973551,0.228909653,0.000454614,,1881.748105,635.9208292,1649.69682
284,8.046914477,0.738122446,0.002358814,,11063.61229,894.1111472,5879.042584
285,7.45988248,0.460815867,0.001363666,,4047.487441,689.6282229,2922.538548
286,8.319990996,0.577334598,0.001830582,,13094.22512,973.6284683,10415.08256
287,7.663071215,0.547826328,0.001742192,,6312.102589,878.4539096,4858.71288
288,6.796297652,0.317188522,-0.000504742,,1874.534155,475.8829801,1757.920621
289,7.657739177,0.653960784,0.002128272,,5609.660359,645.5212913,4858.71288
290,8.055420347,0.835099503,0.002740595,,16199.61921,946.0415208,7580.312323
291,7.096351745,0.279989667,0.000705933,,2096.981711,618.7920902,1452.82696
292,7.403959558,0.394840958,0.000868217,,3311.452183,815.7646468,1649.69682
293,6.878372952,0.350205653,0.000656971,,2265.409684,486.2404975,1452.82696
294,7.513647197,0.693954732,0.002231885,,6522.435237,632.6263378,4559.593357
295,6.957083989,0.378241588,-0.00084971,,2323.976911,546.3877531,1452.82696
296,7.097494324,0.157999216,0.000199569,,1801.433827,693.4433946,1200.683438
297,7.734545915,0.468052572,0.00141457,,5494.887712,795.3951047,5177.455312
298,8.185230082,0.675763895,0.002261421,,10104.13649,940.3319809,6675.700634
299,7.961347962,0.750297196,0.00247546,,9061.413097,845.9024169,7580.312323
300,7.948589156,0.594950694,0.001861966,,6102.523158,822.7114211,4278.888688
301,8.709928015,0.864508037,0.002874984,,20153.21588,951.7857281,18450.95407
302,7.248060922,0.346438073,0.000737464,,3768.258972,757.9232386,3768.258972
303,6.867835829,0.18053912,-0.000108324,,1565.951536,608.0860192,722.21671
304,8.392227416,0.725070774,0.002404767,,13701.5404,922.9534376,9773.893298
305,8.121182149,0.765246308,0.002538852,,13516.61941,915.5339862,6264.720928
306,7.282655692,0.473175011,0.000386964,,3567.841804,516.0300958,677.7544989
307,7.822524543,0.515387404,0.001702256,,7251.165779,882.0062051,5879.042584
308,6.475042361,0.25652762,0.000178002,,1229.451727,357.1468584,677.7544989
309,6.883958896,0.233041138,0.000514424,,1932.634218,556.6044767,873.882219
310,7.643964746,0.348586973,0.001030685,,4248.322091,917.3832387,3318.566273
311,8.690440686,0.989039285,0.003261768,,23586.36413,815.6949292,14309.95718
312,8.071860798,0.576075272,0.001857426,,9153.688721,969.7071624,8607.506248
313,7.816367309,0.373302865,0.000856975,,4970.216551,911.846657,4559.593357
314,6.686990872,0.263915816,0.000409476,,1345.47683,419.6600014,992.3003618
315,7.836172021,0.42126074,0.001313429,,5486.519595,969.7071624,5177.455312
316,6.24132136,0.424300323,-0.000890043,,1591.231189,244.3081646,434.4167328
317,7.886191616,0.576729613,0.001889039,,7357.945875,794.1838045,4858.71288
318,7.552114043,0.894065811,0.002887593,,13428.98568,513.4444751,13428.98568
319,7.998672228,0.776136627,0.002613917,,11410.20539,851.0022292,7113.641527
320,7.126566627,0.302528968,-0.000359744,,2782.409741,710.1796316,1363.385802
321,7.814653439,0.547908997,0.001532786,,6617.918469,941.7661884,4278.888688
322,8.09185594,0.470623114,0.000927816,,6762.53436,969.7071624,3536.271643
323,6.807279111,0.314649103,-0.00047673,,1743.490978,373.5748754,596.873314
324,7.956587214,0.538105449,0.001743038,,6678.997728,807.9054803,4278.888688
325,7.306269004,0.271474197,0.000249733,,3114.263614,704.5308406,3114.263614
326,7.82087415,0.452622168,0.001339664,,6382.681076,769.7455501,5177.455312
327,7.289828553,0.553387267,0.001306327,,3618.748995,559.9840868,1363.385802
328,8.328496866,0.772670248,0.002554265,,17315.04818,940.3319809,17315.04818
329,7.174364539,0.295437002,0.000292687,,2454.102657,711.1412395,1649.69682
330,7.707631819,0.925577448,0.003061191,,14222.98606,626.9213527,9773.893298
331,7.407895109,0.506525548,0.001320723,,4475.134971,543.3119919,2573.771581
332,7.662880785,0.340421412,0.000311859,,4670.348418,1000,1548.135658
333,6.698226238,0.290645935,0.000322129,,2266.625417,514.7796565,2266.625417
334,7.137928946,0.25293308,0.000705874,,2409.159457,724.5934387,1452.82696
335,8.088110818,0.713261367,0.002268143,,9329.854696,863.960516,7113.641527
336,7.559604287,0.630596042,0.001841144,,9773.893298,854.0582146,9773.893298
337,7.642441306,0.698690322,0.002267052,,6866.681717,815.3271014,5517.107962
338,7.394184155,0.294195331,0.000445869,,3367.003541,886.0859729,2127.083952
339,6.949974605,0.27724493,0.000273716,,2278.039764,584.5864441,1452.82696
340,6.954544924,0.12772086,-0.000161466,,1449.898365,761.3965162,1363.385802
341,6.683372704,0.252882113,0.00026488,,1757.920621,478.4747718,1757.920621
342,6.771732191,0.282413219,0.000568036,,1786.451968,479.9149289,1363.385802
343,6.447239591,0.395435672,-0.001103776,,1373.345261,278.9724616,596.873314
344,6.989774461,0.200059039,-1.42E-05,,1667.034373,647.5195792,1363.385802
345,8.094839342,0.821652854,0.002685212,,12060.48314,776.7502356,7580.312323
346,7.074896639,0.270691351,0.000651761,,2075.842659,502.6697352,1452.82696
347,7.931577416,0.480890234,0.001333283,,7817.114915,854.4435155,7580.312323
348,7.470229173,0.660176275,0.00192236,,11098.33527,820.3126863,11098.33527
349,7.043983514,0.33423496,0.000934975,,2214.397383,624.1148519,1452.82696
350,7.246474006,0.289467894,0.00054078,,3076.786704,801.4793748,2742.616754
351,7.357050318,0.502299794,0.001583153,,6264.720928,802.6332012,6264.720928
352,7.653867102,0.644348002,0.002171599,,6476.671934,763.5577085,5517.107962
353,7.440331674,0.210057272,0.000485065,,2682.297428,1000,1996.133152
354,7.097240418,0.18476556,3.47E-05,,2005.02362,749.8804155,992.3003618
