Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
832,7.475998189,1.667063663,0.005213073,,60240.06916,163.5079908,30912.68053
833,8.202869231,0.568825388,0.000733757,,14420.99361,909.0909091,9849.732676
834,6.238406884,0.648860014,-0.001757901,787,2853.116706,92.29599818,92.29599818
835,6.34497136,0.606422905,-0.002132095,503,1771.561,92.29599818,92.29599818
836,7.09536751,1.066947464,-0.004245565,601,5559.917313,92.29599818,92.29599818
837,7.625866544,1.816062878,0.004719928,,228761.5624,148.643628,207965.0567
838,5.625893684,0.609769031,-0.011539573,157,1210,92.29599818,92.29599818
839,9.739448333,2.547193295,0.008536867,,1271895.371,217.6291358,251637.7186
840,9.242616647,0.851842502,0.000659727,,66264.07608,909.0909091,11918.17654
841,6.802353433,0.802601803,-0.003995729,339,3452.271214,92.29599818,92.29599818
842,6.883951538,0.925889177,0.001011883,,6115.909045,135.1305709,1464.1
843,7.912273158,0.873037015,0.00098413,,15863.09297,513.1581182,2593.74246
844,6.785547748,0.6971346,-0.001539793,651,2853.116706,92.29599818,92.29599818
845,6.60763771,0.578666706,-0.001083907,,2593.74246,111.6781578,385.5432894
846,6.128731499,0.475133291,-0.000906474,869,1331,92.29599818,92.29599818
847,7.504943538,1.024775962,0.001266685,,10834.70594,111.6781578,564.4739301
848,10.01519087,0.970086996,0.001612631,,97017.23378,1000,21113.77675
849,7.809440996,0.470761813,-0.000133883,,10834.70594,683.0134554,2593.74246
850,6.845294262,0.656621645,-0.001428329,,3797.498336,163.5079908,318.6308177
851,8.857186469,1.339969046,0.004223989,,88197.48526,424.0976184,54763.69924
852,10.73939589,2.126236526,0.007095257,,2999062.754,1000,2999062.754
853,8.562781798,0.940873486,0.00213773,,41144.77779,564.4739301,8140.274939
854,7.129988421,0.758127476,-0.003528688,403,3138.428377,92.29599818,92.29599818
855,5.78412464,0.650640541,-0.002729323,573,1610.51,92.29599818,92.29599818
856,8.494988743,1.383233081,-0.000455312,,80179.53205,424.0976184,466.5073802
857,6.07211321,0.816422629,-0.019033035,141,1464.1,92.29599818,92.29599818
858,7.63557847,1.058999382,-0.001328934,,15863.09297,239.3920494,385.5432894
859,5.870975646,0.849942788,-0.010749138,253,1464.1,92.29599818,92.29599818
860,7.981970512,1.12430661,0.000259874,,37404.34344,385.5432894,1464.1
861,7.755168466,1.096492889,-0.001530261,,25547.66986,263.3312543,263.3312543
862,7.379831075,0.787394439,0.001894171,,8954.302433,424.0976184,4594.972986
863,6.241805946,0.674433078,-0.00915586,233,1610.51,92.29599818,92.29599818
864,7.498468921,0.75838114,0.001723635,,9849.732676,289.6643797,3797.498336
